phrase_line_number,microsoft_id
6414,1463171
6415,1777875
6416,1777966
6417,440568
6418,440402
6419,850724
6420,850750
6421,1991823
6422,1992132
6423,1349747
6424,1349843
6425,844421
6426,844679
6427,1091236
6428,1091318
6429,58540
6430,58567
6431,2561138
6432,2561215
6433,2728899
6434,2728954
6435,2856384
6436,2856570
6437,1819120
6438,1819048
6439,2903876
6440,2904035
6441,258973
6442,259078
6443,2728920
6444,2728978
6445,2240384
6446,2240134
6447,1238164
6448,1238199
6449,1660173
6450,1660193
6451,781439
6452,781461
6453,452914
6454,452858
6455,274406
6456,273999
6457,2188367
6458,2188397
6459,1642169
6460,1642368
6461,1294892
6462,1294914
6463,1472090
6464,1472197
6465,1409801
6466,1409904
6467,3007381
6468,3007207
6469,320332
6470,320001
6471,2537779
6472,2537667
6473,3102535
6474,3102405
6475,2055323
6476,2055336
6477,2653994
6478,2653952
6479,1091916
6480,1092088
6481,2063773
6482,2063818
6483,2644075
6484,2644106
6485,583607
6486,583806
6487,417157
6488,417101
6489,938680
6490,939039
6491,2398836
6492,2398855
6493,3018437
6494,3018453
6495,452852
6496,452908
6497,2565305
6498,2565176
6499,2461332
6500,2461355
6501,238193
6502,238218
6503,2583299
6504,2583319
6505,1487866
6506,1487826
6507,1077097
6508,1076865
6509,1042396
6510,1042500
6511,452845
6512,452902
6513,68066
6514,68260
6515,2046154
6516,2046139
6517,2205796
6518,2205913
6519,3331129
6520,3331081
6521,62655
6522,62543
6523,3162272
6524,3162360
6525,3328335
6526,3328020
6527,2247552
6528,2247415
6529,469257
6530,469133
6531,1909579
6532,1909408
6533,2254321
6534,2254236
6535,3054612
6536,3054405
6537,2029603
6538,2029641
6539,2375165
6540,2375130
6541,471718
6542,471681
6543,1118216
6544,1118018
6545,447053
6546,446966
6547,297236
6548,297106
6549,1279796
6550,1279881
6551,787432
6552,787464
6553,501887
6554,501917
6555,818479
6556,818367
6557,1597901
6558,1597932
6559,3391267
6560,3391277
6561,2581127
6562,2580985
6563,52758
6564,52343
6565,1671941
6566,1671677
6567,176905
6568,176931
6569,66587
6570,66500
6571,2373715
6572,2373669
6573,1952630
6574,1952428
6575,1675025
6576,1675047
6577,1015204
6578,1015140
6579,2630710
6580,2630750
6581,34199
6582,34334
6583,2711479
6584,2711576
6585,2131318
6586,2131372
6587,2691267
6588,2691047
6589,20391
6590,20375
6591,1117441
6592,1117426
6593,1171539
6594,1171897
6595,2277428
6596,2277502
6597,699979
6598,700005
6599,218937
6600,219056
6601,1589333
6602,1589356
6603,453448
6604,453574
6605,2327949
6606,2327686
6607,1052580
6608,1052778
6609,325763
6610,325928
6611,1953249
6612,1953229
6613,700005
6614,699929
6615,4177
6616,4083
6617,1088211
6618,1088238
6619,2636441
6620,2636304
6621,336701
6622,336413
6623,2733687
6624,2733747
6625,2196784
6626,2196874
6627,3446378
6628,3446258
6629,1081979
6630,1081950
6631,1868599
6632,1868648
6633,3301558
6634,3301460
6635,2638975
6636,2638855
6637,1907358
6638,1907308
6639,2051903
6640,2052013
6641,650292
6642,650062
6643,2198694
6644,2198937
6645,2732028
6646,2731959
6647,3083157
6648,3083264
6649,1101304
6650,1101205
6651,2791603
6652,2791653
6653,1530188
6654,1530311
6655,2793362
6656,2793469
6657,1325624
6658,1325693
6659,2775364
6660,2775332
6661,583888
6662,583563
6663,2876850
6664,2876936
6665,1220667
6666,1220799
6667,18800
6668,18720
6669,872797
6670,872880
6671,964055
6672,963933
6673,1027885
6674,1028037
6675,1825432
6676,1825301
6677,173780
6678,173843
6679,3046152
6680,3046307
6681,760511
6682,760819
6683,2906104
6684,2906322
6685,1091300
6686,1091577
6687,1219440
6688,1219610
6689,2054927
6690,2054997
6691,31856
6692,31914
6693,486095
6694,486254
6695,2175862
6696,2175765
6697,2784892
6698,2784625
6699,1892192
6700,1892109
6701,1680556
6702,1680381
6703,3444074
6704,3444041
6705,1596241
6706,1596217
6707,722278
6708,722383
6709,2677365
6710,2677297
6711,1039562
6712,1039677
6713,113471
6714,113543
6715,987465
6716,987205
6717,702543
6718,702500
6719,1980565
6720,1980620
6721,1147489
6722,1147306
6723,1303403
6724,1303367
6725,1346614
6726,1346703
6727,1852136
6728,1852279
6729,101747
6730,101777
6731,289121
6732,289153
6733,3015067
6734,3015139
6735,1600904
6736,1601015
6737,1650194
6738,1650317
6739,968428
6740,968105
6741,2430761
6742,2430727
6743,2224884
6744,2224819
6745,1712258
6746,1712278
6747,2543134
6748,2543228
6749,749739
6750,749633
6751,1039560
6752,1039675
6753,422010
6754,421935
6755,747200
6756,747455
6757,3083629
6758,3083709
6759,1503208
6760,1503173
6761,2600535
6762,2600404
6763,1220096
6764,1220233
6765,2222984
6766,2223085
6767,1591358
6768,1591381
6769,1414845
6770,1415072
6771,977938
6772,978162
6773,2067846
6774,2068336
6775,2576446
6776,2576544
6777,481931
6778,481974
6779,1015010
6780,1014963
6781,296513
6782,296504
6783,2527646
6784,2527796
6785,1836650
6786,1836640
6787,2947222
6788,2947126
6789,670897
6790,670580
6791,684499
6792,684698
6793,1014730
6794,1014699
6795,969585
6796,969381
6797,2465550
6798,2465322
6799,102054
6800,101828
6801,3399091
6802,3399055
6803,903478
6804,903424
6805,62773
6806,62675
6807,3118767
6808,3118719
6809,1934584
6810,1934599
6811,849568
6812,849504
6813,2052090
6814,2052224
6815,1723511
6816,1723320
6817,749931
6818,749592
6819,1380626
6820,1381239
6821,1154059
6822,1154148
6823,610817
6824,610914
6825,1382183
6826,1381827
6827,2143010
6828,2143038
6829,3355577
6830,3355734
6831,379930
6832,379912
6833,2332155
6834,2332299
6835,60128
6836,60457
6837,1966841
6838,1966876
6839,809968
6840,809904
6841,1755939
6842,1755914
6843,1456822
6844,1456536
6845,55074
6846,55220
6847,401958
6848,402185
6849,1513190
6850,1513246
6851,2362695
6852,2362754
6853,725607
6854,725134
6855,2009347
6856,2009392
6857,2385348
6858,2385394
6859,95816
6860,95866
6861,3199352
6862,3199388
6863,2620041
6864,2620061
6865,2063581
6866,2063592
6867,3321146
6868,3321233
6869,226237
6870,225636
6871,1091577
6872,1091178
6873,2157605
6874,2157574
6875,1856603
6876,1856552
6877,219613
6878,219578
6879,2348550
6880,2348631
6881,1230680
6882,1230521
6883,2729329
6884,2729355
6885,1967668
6886,1967589
6887,3078447
6888,3078741
6889,732043
6890,732076
6891,1094963
6892,1094672
6893,3179481
6894,3179500
6895,2317018
6896,2317252
6897,1724644
6898,1724330
6899,1702613
6900,1702219
6901,806865
6902,806436
6903,3113886
6904,3113811
6905,1136875
6906,1136834
6907,2197806
6908,2197840
6909,2760326
6910,2760346
6911,380372
6912,380360
6913,802081
6914,802256
6915,3434765
6916,3435024
6917,2766043
6918,2766012
6919,334677
6920,334628
6921,1730685
6922,1730772
6923,1705190
6924,1705093
6925,1831696
6926,1831660
6927,259989
6928,260054
6929,306378
6930,306402
6931,296493
6932,296504
6933,1554312
6934,1554346
6935,787052
6936,786685
6937,2222062
6938,2222145
6939,2338981
6940,2338970
6941,1528383
6942,1528083
6943,917965
6944,918315
6945,2584239
6946,2584390
6947,3218713
6948,3218830
6949,1254066
6950,1254350
6951,1024275
6952,1024003
6953,2729306
6954,2729355
6955,3328917
6956,3328912
6957,2630577
6958,2630578
6959,1469314
6960,1469250
6961,221079
6962,221003
6963,2780653
6964,2780636
6965,1478919
6966,1478601
6967,1865543
6968,1865594
6969,1865547
6970,1865598
6971,603351
6972,603372
6973,2227183
6974,2227229
6975,3391270
6976,3391280
6977,2056776
6978,2056768
6979,61559
6980,61668
6981,2516703
6982,2516763
6983,1802891
6984,1803095
6985,121430
6986,121263
6987,3223214
6988,3223150
6989,358224
6990,358241
6991,21722
6992,21695
6993,938879
6994,938895
6995,305494
6996,305455
6997,2605599
6998,2605635
6999,2509742
7000,2509721
7001,1601705
7002,1601584
7003,1245559
7004,1245881
7005,3053015
7006,3053033
7007,2409131
7008,2408921
7009,3153787
7010,3153820
7011,3171851
7012,3171879
7013,532719
7014,532702
7015,2546175
7016,2546198
7017,1015165
7018,1015247
7019,2457679
7020,2457752
7021,1369742
7022,1369888
7023,476713
7024,476614
7025,2158
7026,1971
7027,1708655
7028,1708561
7029,1544408
7030,1544376
7031,2147547
7032,2147515
7033,2528
7034,2912
7035,799346
7036,799268
7037,2003451
7038,2003409
7039,2673104
7040,2673130
7041,2653949
7042,2653997
7043,1354501
7044,1354476
7045,2361754
7046,2361818
7047,2506940
7048,2506972
7049,2190085
7050,2190104
7051,3070979
7052,3070949
7053,3453064
7054,3453247
7055,894009
7056,893837
7057,894151
7058,893944
7059,2861344
7060,2861246
7061,1742145
7062,1742270
7063,1802897
7064,1802788
7065,2758339
7066,2758298
7067,2861238
7068,2861348
7069,1868298
7070,1868428
7071,2905139
7072,2904947
7073,2613357
7074,2613445
7075,1264509
7076,1264471
7077,3271341
7078,3271457
7079,264284
7080,264662
7081,3313731
7082,3313577
7083,962010
7084,962035
7085,425188
7086,425211
7087,103280
7088,103431
7089,35944
7090,36187
7091,1819445
7092,1819733
7093,205044
7094,205100
7095,110731
7096,110648
7097,1748966
7098,1748905
7099,202023
7100,202003
7101,2221631
7102,2221643
7103,2302763
7104,2302806
7105,2582380
7106,2582198
7107,3104302
7108,3104259
7109,1738301
7110,1738620
7111,3253747
7112,3253789
7113,2469445
7114,2469648
7115,1081760
7116,1081734
7117,248301
7118,248261
7119,2274844
7120,2274714
7121,2254357
7122,2254321
7123,1548367
7124,1547965
7125,682443
7126,682404
7127,2690077
7128,2690016
7129,1090329
7130,1090624
7131,1263331
7132,1263691
7133,3130888
7134,3130842
7135,3020597
7136,3020740
7137,798489
7138,798424
7139,3296376
7140,3296429
7141,2786920
7142,2786884
7143,3378968
7144,3378898
7145,2413558
7146,2413644
7147,3182444
7148,3182413
7149,1694566
7150,1694515
7151,1396791
7152,1396813
7153,2513568
7154,2513541
7155,1096756
7156,1096779
7157,1140010
7158,1139774
7159,1050307
7160,1050144
7161,2055389
7162,2055336
7163,2243130
7164,2243048
7165,2244016
7166,2243958
7167,3171616
7168,3171578
7169,2759796
7170,2759805
7171,1737212
7172,1737529
7173,1896014
7174,1896214
7175,2541916
7176,2542007
7177,2142072
7178,2142145
7179,2815613
7180,2815697
7181,1396772
7182,1396869
7183,3317938
7184,3317904
7185,1475739
7186,1475789
7187,1805615
7188,1805417
7189,775031
7190,775074
7191,2616455
7192,2616441
7193,562791
7194,563043
7195,617943
7196,618357
7197,2560834
7198,2560777
7199,2315356
7200,2315463
7201,1550874
7202,1550974
7203,1075243
7204,1075339
7205,1568540
7206,1568627
7207,667354
7208,667115
7209,41117
7210,41031
7211,1629264
7212,1629180
7213,633371
7214,633452
7215,2690016
7216,2690096
7217,402118
7218,402005
7219,1729854
7220,1729826
7221,2320029
7222,2320049
7223,516184
7224,515989
7225,507548
7226,507739
7227,741059
7228,741125
7229,2668628
7230,2668543
7231,2810634
7232,2810670
7233,2546178
7234,2546202
7235,2908282
7236,2908123
7237,44118
7238,44096
7239,2696432
7240,2696850
7241,2949356
7242,2949316
7243,440225
7244,440402
7245,2110348
7246,2110356
7247,2942193
7248,2942084
7249,101739
7250,101766
7251,1120681
7252,1120716
7253,1528030
7254,1528275
7255,1290542
7256,1290504
7257,3073773
7258,3073779
7259,992998
7260,992963
7261,124994
7262,125207
7263,1994696
7264,1994952
7265,1596215
7266,1596239
7267,1404484
7268,1404314
7269,2839411
7270,2839475
7271,821520
7272,821384
7273,261202
7274,260995
7275,1538790
7276,1538868
7277,621407
7278,621315
7279,2748306
7280,2748295
7281,3106657
7282,3106635
7283,1824224
7284,1824209
7285,1701370
7286,1701277
7287,1349416
7288,1349690
7289,2479147
7290,2479132
7291,1467347
7292,1467378
7293,302689
7294,302468
7295,3164525
7296,3164660
7297,548867
7298,548785
7299,2796658
7300,2796682
7301,1467588
7302,1467641
7303,2228733
7304,2228854
7305,2221657
7306,2221678
7307,344782
7308,345304
7309,3119461
7310,3119491
7311,1264552
7312,1264471
7313,1396868
7314,1396786
7315,1808166
7316,1808434
7317,2542022
7318,2541932
7319,2754803
7320,2754782
7321,3113884
7322,3113810
7323,2461128
7324,2461192
7325,3290113
7326,3290192
7327,1345526
7328,1345340
7329,1799475
7330,1799424
7331,2426922
7332,2427014
7333,71782
7334,72136
7335,2566397
7336,2566529
7337,3111200
7338,3111211
7339,3357076
7340,3357026
7341,352129
7342,352112
7343,539586
7344,539363
7345,1072674
7346,1072425
7347,2745358
7348,2745404
7349,1852279
7350,1852455
7351,762446
7352,762324
7353,3337422
7354,3337563
7355,2581006
7356,2580932
7357,2614359
7358,2614340
7359,345700
7360,345683
7361,655008
7362,654952
7363,2598655
7364,2598686
7365,3322660
7366,3322644
7367,2238105
7368,2238012
7369,2268478
7370,2268416
7371,2403100
7372,2403192
7373,3116793
7374,3116876
7375,1472318
7376,1472426
7377,111977
7378,111896
7379,1358458
7380,1358496
7381,360333
7382,360465
7383,2579050
7384,2579025
7385,853475
7386,853342
7387,3386401
7388,3386434
7389,1353170
7390,1353189
7391,2421171
7392,2421092
7393,894010
7394,893837
7395,979620
7396,979602
7397,969188
7398,969295
7399,3238581
7400,3238530
7401,1380479
7402,1380626
7403,977772
7404,977804
7405,2805768
7406,2805313
7407,1767361
7408,1767157
7409,577854
7410,578500
7411,1428158
7412,1428275
7413,3271547
7414,3271275
7415,1598660
7416,1598725
7417,2829194
7418,2829229
7419,1982137
7420,1982082
7421,1277321
7422,1277116
7423,2723203
7424,2723167
7425,1982755
7426,1982770
7427,1775223
7428,1775268
7429,841177
7430,841437
7431,3133255
7432,3133543
7433,1984282
7434,1984259
7435,2332399
7436,2332291
7437,533680
7438,533673
7439,3035916
7440,3035786
7441,2074182
7442,2074668
7443,316018
7444,315837
7445,2758265
7446,2758282
7447,1733129
7448,1733137
7449,1958079
7450,1958143
7451,544217
7452,544325
7453,1803911
7454,1803964
7455,2768381
7456,2768348
7457,1595057
7458,1595083
7459,377195
7460,377203
7461,3326084
7462,3325993
7463,2764143
7464,2764068
7465,886548
7466,886727
7467,1256514
7468,1256639
7469,2385288
7470,2385256
7471,1066675
7472,1066696
7473,2630546
7474,2630578
7475,919973
7476,919939
7477,261466
7478,261502
7479,34763
7480,34897
7481,2169156
7482,2169356
7483,2631020
7484,2631063
7485,2146802
7486,2146689
7487,782069
7488,782287
7489,598413
7490,598370
7491,2949404
7492,2949439
7493,627204
7494,627159
7495,1528194
7496,1528085
7497,1598385
7498,1598301
7499,2324708
7500,2325028
7501,1091525
7502,1091318
7503,222638
7504,222492
7505,3276666
7506,3276656
7507,684851
7508,684559
7509,2242377
7510,2242625
7511,1721054
7512,1721069
7513,1693475
7514,1693420
7515,339203
7516,339611
7517,1119244
7518,1119355
7519,1655915
7520,1655425
7521,861289
7522,861467
7523,1513825
7524,1513801
7525,2182281
7526,2182333
7527,458141
7528,458283
7529,956131
7530,956277
7531,1617908
7532,1617844
7533,1851443
7534,1851377
7535,1317734
7536,1317762
7537,2179199
7538,2179139
7539,2141865
7540,2141906
7541,968648
7542,968698
7543,726532
7544,726838
7545,2139506
7546,2139427
7547,69689
7548,69610
7549,3031856
7550,3031886
7551,713976
7552,713992
7553,2965576
7554,2965701
7555,2745024
7556,2745055
7557,2167155
7558,2167070
7559,899424
7560,899513
7561,1349834
7562,1349741
7563,1692076
7564,1692027
7565,1761554
7566,1761455
7567,1614277
7568,1614170
7569,2566958
7570,2567329
7571,2151806
7572,2151276
7573,672288
7574,672347
7575,3050971
7576,3051204
7577,725121
7578,725587
7579,2324709
7580,2325029
7581,2040232
7582,2039692
7583,1912532
7584,1912656
7585,2931098
7586,2931144
7587,445422
7588,445299
7589,67955
7590,67994
7591,2733813
7592,2733802
7593,3033679
7594,3033652
7595,1163538
7596,1163992
7597,114464
7598,114645
7599,2438109
7600,2437946
7601,1730708
7602,1730772
7603,3022381
7604,3022308
7605,644788
7606,644816
7607,1039676
7608,1039623
7609,342112
7610,342381
7611,3090804
7612,3090985
7613,1600352
7614,1600447
7615,2587656
7616,2587753
7617,3395489
7618,3395451
7619,1089349
7620,1089335
7621,556146
7622,556044
7623,1263434
7624,1263562
7625,312323
7626,312507
7627,1911604
7628,1911550
7629,2859089
7630,2859061
7631,1042499
7632,1042394
7633,3149040
7634,3149074
7635,130087
7636,129778
7637,2309397
7638,2309420
7639,490018
7640,490064
7641,2898540
7642,2898554
7643,98417
7644,98647
7645,1265264
7646,1265297
7647,2565371
7648,2565170
7649,2933884
7650,2933714
7651,1357528
7652,1357493
7653,190933
7654,191164
7655,1010039
7656,1010063
7657,1048004
7658,1047810
7659,2211287
7660,2211175
7661,315649
7662,315780
7663,1091268
7664,1091301
7665,17155
7666,17292
7667,795914
7668,795981
7669,1913559
7670,1913486
7671,1852180
7672,1852065
7673,2551891
7674,2551563
7675,55562
7676,55529
7677,969654
7678,969295
7679,2114433
7680,2114474
7681,1015381
7682,1015417
7683,1759675
7684,1759745
7685,987739
7686,987595
7687,1629017
7688,1629043
7689,332392
7690,332566
7691,3376232
7692,3376340
7693,3214345
7694,3214707
7695,2641934
7696,2641989
7697,1856399
7698,1856531
7699,1089053
7700,1089297
7701,2211403
7702,2211344
7703,3435735
7704,3435717
7705,1634467
7706,1634519
7707,459278
7708,459103
7709,403034
7710,402965
7711,2394676
7712,2394690
7713,3145286
7714,3145540
7715,2405187
7716,2405072
7717,2950526
7718,2950562
7719,2222971
7720,2223124
7721,2768316
7722,2768361
7723,1895132
7724,1895009
7725,2326659
7726,2326678
7727,173604
7728,173725
7729,347375
7730,347270
7731,50553
7732,50517
7733,2124306
7734,2124457
7735,941976
7736,941612
7737,2269545
7738,2269531
7739,160051
7740,159941
7741,2942566
7742,2942638
7743,2816542
7744,2816716
7745,1887674
7746,1887615
7747,3246221
7748,3246174
7749,1750716
7750,1750740
7751,1812704
7752,1813027
7753,3395447
7754,3395484
7755,2424444
7756,2424265
7757,2622070
7758,2622698
7759,1315347
7760,1315545
7761,1790075
7762,1790177
7763,1841375
7764,1841180
7765,2828900
7766,2829044
7767,163189
7768,163240
7769,433021
7770,432984
7771,3280073
7772,3280092
7773,2769819
7774,2769671
7775,890153
7776,890030
7777,1954
7778,2142
7779,1018730
7780,1018788
7781,3400796
7782,3400822
7783,881726
7784,882002
7785,813444
7786,813256
7787,3416800
7788,3416661
7789,578547
7790,577866
7791,308890
7792,308787
7793,3127660
7794,3127435
7795,1417843
7796,1418003
7797,368063
7798,368013
7799,1953540
7800,1953355
7801,1455002
7802,1455078
7803,953482
7804,953745
7805,1730037
7806,1729778
7807,2857171
7808,2857458
7809,490486
7810,490021
7811,727268
7812,727328
7813,1220668
7814,1220801
7815,3062259
7816,3062441
7817,2055507
7818,2055516
7819,1515072
7820,1515036
7821,2587376
7822,2587143
7823,14509
7824,14515
7825,1048616
7826,1048751
7827,3094769
7828,3094801
7829,3030254
7830,3030287
7831,845113
7832,845201
7833,158719
7834,159051
7835,67938
7836,67983
7837,228857
7838,228818
7839,1721439
7840,1721590
7841,790082
7842,790100
7843,1889954
7844,1889847
7845,3394860
7846,3394670
7847,3053580
7848,3053552
7849,1570961
7850,1570936
7851,1921373
7852,1921407
7853,763491
7854,763433
7855,161959
7856,161850
7857,3372169
7858,3372093
7859,1351951
7860,1352045
7861,315785
7862,315653
7863,283128
7864,283117
7865,949774
7866,949346
7867,1019061
7868,1018963
7869,555528
7870,555584
7871,1371056
7872,1370928
7873,821367
7874,821695
7875,813240
7876,813525
7877,2001330
7878,2001668
7879,2454236
7880,2454061
7881,2301818
7882,2302005
7883,2628364
7884,2628772
7885,2138293
7886,2138525
7887,2694852
7888,2694831
7889,1239045
7890,1239030
7891,1773875
7892,1773829
7893,1610363
7894,1610417
7895,1803771
7896,1803716
7897,1521034
7898,1520582
7899,2761139
7900,2761113
7901,2510517
7902,2510450
7903,2576454
7904,2576555
7905,1569832
7906,1569899
7907,3093463
7908,3093383
7909,2904023
7910,2904060
7911,1546659
7912,1546715
7913,2083598
7914,2083810
7915,2081805
7916,2081712
7917,1691524
7918,1691465
7919,1106212
7920,1106299
7921,2965698
7922,2965467
7923,174701
7924,174280
7925,1626913
7926,1627111
7927,167084
7928,166941
7929,1913621
7930,1913715
7931,2661772
7932,2661838
7933,184604
7934,184749
7935,213274
7936,213017
7937,1910610
7938,1910455
7939,903431
7940,903485
7941,1703442
7942,1703476
7943,953477
7944,953744
7945,3113791
7946,3113782
7947,860025
7948,859375
7949,3214517
7950,3214483
7951,2083612
7952,2083810
7953,3045253
7954,3045400
7955,1362859
7956,1363247
7957,123110
7958,123217
7959,3016169
7960,3016111
7961,1784440
7962,1784557
7963,1922314
7964,1922508
7965,545927
7966,545816
7967,1881955
7968,1882013
7969,3173215
7970,3173227
7971,2980694
7972,2980550
7973,633383
7974,633460
7975,3020237
7976,3020203
7977,847532
7978,847653
7979,661390
7980,661218
7981,1652149
7982,1652120
7983,516793
7984,516587
7985,1269572
7986,1269682
7987,1268573
7988,1268483
7989,2610710
7990,2610781
7991,221002
7992,221083
7993,238564
7994,238426
7995,1095780
7996,1095652
7997,106871
7998,106899
7999,2095812
8000,2095797
8001,472950
8002,472534
8003,2700675
8004,2700735
8005,445757
8006,445834
8007,2984177
8008,2984223
8009,2266078
8010,2266151
8011,3444018
8012,3444050
8013,1162940
8014,1162483
8015,213072
8016,213027
8017,609842
8018,609788
8019,205145
8020,204942
8021,2760805
8022,2760895
8023,116294
8024,116332
8025,2849263
8026,2849208
8027,582195
8028,582326
8029,941617
8030,941673
8031,127403
8032,127186
8033,1444773
8034,1445053
8035,814622
8036,814567
8037,2736238
8038,2736177
8039,1390426
8040,1390317
8041,173876
8042,173829
8043,903636
8044,903755
8045,2640607
8046,2640576
8047,1353196
8048,1353174
8049,3278643
8050,3278683
8051,3009814
8052,3009757
8053,3310210
8054,3310286
8055,3064974
8056,3064992
8057,2529540
8058,2529527
8059,1356948
8060,1356889
8061,1497969
8062,1497896
8063,2815885
8064,2815848
8065,3376093
8066,3376101
8067,3044868
8068,3044958
8069,1219325
8070,1219440
8071,1263625
8072,1263547
8073,698958
8074,698941
8075,2375150
8076,2375123
8077,29291
8078,29363
8079,2389494
8080,2389527
8081,921186
8082,921272
8083,195971
8084,196241
8085,3102696
8086,3102405
8087,2183965
8088,2183946
8089,2521519
8090,2521624
8091,828490
8092,828644
8093,882054
8094,882090
8095,2665445
8096,2665282
8097,2506258
8098,2506211
8099,1438658
8100,1438633
8101,3014183
8102,3014149
8103,701814
8104,701794
8105,2662740
8106,2662692
8107,1549586
8108,1549609
8109,1414844
8110,1415063
8111,191355
8112,191501
8113,1343292
8114,1343185
8115,1438656
8116,1438628
8117,1021420
8118,1021328
8119,1716167
8120,1716098
8121,462488
8122,462474
8123,588211
8124,588199
8125,1671677
8126,1671691
8127,1914418
8128,1914375
8129,3014182
8130,3014148
8131,1276754
8132,1276678
8133,2701523
8134,2701549
8135,62828
8136,62573
8137,460211
8138,460445
8139,1640785
8140,1640758
8141,3285398
8142,3285278
8143,1196962
8144,1197061
8145,2300695
8146,2300608
8147,3313775
8148,3313498
8149,2898367
8150,2898382
8151,862804
8152,862715
8153,2916166
8154,2916205
8155,1726935
8156,1726879
8157,1369186
8158,1369215
8159,2518830
8160,2518940
8161,2931313
8162,2931319
8163,1761482
8164,1761442
8165,666674
8166,666615
8167,3060432
8168,3060469
8169,975862
8170,976359
8171,1396805
8172,1396787
8173,331980
8174,332110
8175,130006
8176,130268
8177,138816
8178,138616
8179,1914185
8180,1913978
8181,827860
8182,827836
8183,1046087
8184,1046014
8185,1617844
8186,1617745
8187,407297
8188,407281
8189,1564515
8190,1564467
8191,2129418
8192,2129472
8193,3189862
8194,3189927
8195,1438074
8196,1437632
8197,1708479
8198,1708719
8199,1712179
8200,1712278
8201,759364
8202,758770
8203,86172
8204,86007
8205,1076875
8206,1077133
8207,1313546
8208,1313533
8209,1745013
8210,1744905
8211,3261180
8212,3261118
8213,173879
8214,173832
8215,1810585
8216,1810405
8217,2307246
8218,2307235
8219,3034696
8220,3034584
8221,2060261
8222,2060226
8223,2009634
8224,2008964
8225,1268400
8226,1268118
8227,1941672
8228,1941685
8229,2126799
8230,2126941
8231,1529874
8232,1529776
8233,872807
8234,872885
8235,2834988
8236,2835026
8237,738521
8238,737940
8239,2587300
8240,2587243
8241,1563710
8242,1563816
8243,554905
8244,554627
8245,134438
8246,134570
8247,1912524
8248,1912648
8249,2121506
8250,2121285
8251,725438
8252,725115
8253,2432219
8254,2432095
8255,1868527
8256,1868443
8257,2336269
8258,2336225
8259,392647
8260,392752
8261,801583
8262,801530
8263,1349823
8264,1349737
8265,1123204
8266,1123232
8267,2726610
8268,2726295
8269,2440309
8270,2440332
8271,949346
8272,949874
8273,2297066
8274,2297129
8275,1189596
8276,1189689
8277,501978
8278,501929
8279,236192
8280,236483
8281,3255597
8282,3255668
8283,2884490
8284,2884846
8285,629316
8286,629289
8287,2713318
8288,2713331
8289,1279425
8290,1279614
8291,2876833
8292,2876882
8293,221367
8294,221515
8295,1431228
8296,1430954
8297,739967
8298,740730
8299,946020
8300,946033
8301,20676
8302,20601
8303,173863
8304,173814
8305,1528413
8306,1528275
8307,54181
8308,53570
8309,2641970
8310,2641922
8311,1091318
8312,1091268
8313,2813127
8314,2813236
8315,723557
8316,724115
8317,1176207
8318,1176132
8319,2085357
8320,2085436
8321,2615832
8322,2615889
8323,3306728
8324,3306690
8325,1587896
8326,1587859
8327,2636841
8328,2636644
8329,2607718
8330,2607708
8331,1143142
8332,1143187
8333,2601721
8334,2601662
8335,1063663
8336,1063718
8337,753858
8338,753890
8339,1133451
8340,1133285
8341,883265
8342,883025
8343,587009
8344,586969
8345,1239028
8346,1239041
8347,783419
8348,783611
8349,1495228
8350,1495532
8351,971096
8352,971233
8353,2686749
8354,2686713
8355,1859128
8356,1859177
8357,758068
8358,758466
8359,1765897
8360,1765755
8361,1939644
8362,1939706
8363,2936209
8364,2936065
8365,308567
8366,308525
8367,2760848
8368,2760814
8369,2229215
8370,2229174
8371,716600
8372,716885
8373,1141359
8374,1141157
8375,1153182
8376,1153169
8377,700603
8378,700553
8379,1438883
8380,1438633
8381,762361
8382,762315
8383,716881
8384,716598
8385,1571034
8386,1571098
8387,1703384
8388,1703477
8389,665419
8390,665612
8391,1158835
8392,1158012
8393,578731
8394,578810
8395,2763517
8396,2763576
8397,1948503
8398,1948545
8399,3344358
8400,3344339
8401,3264605
8402,3264648
8403,2056769
8404,2056762
8405,1295638
8406,1295554
8407,961822
8408,962243
8409,159377
8410,159256
8411,1656909
8412,1656890
8413,1319631
8414,1319681
8415,1957692
8416,1957818
8417,2330519
8418,2330395
8419,1793529
8420,1793600
8421,21567
8422,21695
8423,1596210
8424,1596235
8425,2980078
8426,2980349
8427,2221839
8428,2221875
8429,1951468
8430,1951668
8431,3408026
8432,3408048
8433,2269403
8434,2269062
8435,2332188
8436,2332155
8437,1787964
8438,1787832
8439,3107118
8440,3107136
8441,1822072
8442,1821940
8443,1125898
8444,1125882
8445,3037584
8446,3037512
8447,1810461
8448,1810405
8449,2954900
8450,2954875
8451,1630582
8452,1630654
8453,780604
8454,780466
8455,315786
8456,315654
8457,786531
8458,786685
8459,2232543
8460,2232292
8461,3413983
8462,3413920
8463,2776661
8464,2776608
8465,593848
8466,593880
8467,260925
8468,260953
8469,2255545
8470,2255526
8471,138066
8472,137972
8473,126766
8474,126736
8475,151890
8476,152260
8477,1793541
8478,1793607
8479,2844586
8480,2844316
8481,305630
8482,305407
8483,2643172
8484,2643267
8485,2088333
8486,2088281
8487,2164706
8488,2164291
8489,1989213
8490,1989116
8491,2273670
8492,2273060
8493,548992
8494,549040
8495,332116
8496,331983
8497,2933340
8498,2933394
8499,2886706
8500,2886559
8501,2760846
8502,2760812
